message,sentiment,is_sarcastic
Online shopping ne convenience ke saath guilt complimentary diya,Negative,TRUE
"Wallet mein cash mila, archaeological discovery ho gayi",Positive,TRUE
Bank statement dekh ke financial literacy suddenly important lagne lagi,Negative,TRUE
"Budget banaya tha, first weekend mein hi historical document ban gaya",Negative,TRUE
"Savings goal set kiya, shopping app ne challenge accept kar liya",Negative,TRUE
Salary aayi aur bills ne welcome party kar di,Negative,TRUE
Discount dekh ke lagta hai paise bacha raha hu while spending more,Negative,TRUE
Bank balance ne aaj mujhe reality check diya,Negative,TRUE
"Expense tracker install kiya, ab expenses se friendship nahi rahi",Negative,TRUE
"Cashless payment easy hai, overspending bhi",Negative,TRUE
"Budget spreadsheet dekh ke life organised lagti hai, bas spreadsheet mein",Positive,TRUE
Investment terms padh ke mujhe dictionary ki zarurat pad gayi,Negative,TRUE
Stock market green hua aur sab experts suddenly online,Positive,TRUE
Market red hote hi experts motivational quotes share karne lage,Negative,TRUE
Compound interest samjha aur late start ka regret bhi,Negative,TRUE
Piggy bank todne ka emotional moment aa gaya,Negative,FALSE
"Wallet mein old receipt mili, financial archaeology successful",Neutral,TRUE
"ATM receipt print hui, privacy ka goodbye moment",Negative,TRUE
UPI payment pending dekh ke transaction ke saath patience bhi pending,Negative,TRUE
"Refund processing mein hai, apparently money bhi vacation pe hai",Negative,TRUE
"Financial planning start ki, first step snacks budget cut karna tha",Negative,TRUE
Currency notes sort karte karte unexpectedly satisfying lag raha,Positive,FALSE
Savings account dekh ke confidence thoda wapas aa gaya,Positive,FALSE
Bank app update ke baad login hi adventure ban gaya,Negative,TRUE
Bill split karna friendship ka hidden entrance exam hai,Negative,TRUE
Paisa save karne ka plan excellent tha until weekend arrived,Negative,TRUE
Second-hand market mein surprisingly premium item mil gaya,Positive,FALSE
"Thrift store mein old jacket mili, personality bhi mil gayi",Positive,TRUE
"Vintage watch mili, time wahi hai but attitude upgraded",Positive,TRUE
Repair shop wale ne problem dekhi aur price dekh ke main problem ban gaya,Negative,TRUE
Shoes repair karwa ke childhood memories bhi wapas aa gayi,Positive,TRUE
"Tailor ne fitting perfect kar di, rare peaceful transaction",Positive,TRUE
Alteration ke baad shirt finally human size ki lag rahi,Positive,TRUE
"Laundry se sock pair mein wapas aa gaya, miracle",Positive,TRUE
"Dry cleaner ne stain remove kar diya, science works",Positive,TRUE
Iron karte waqt shirt pe naya design ban gaya,Negative,TRUE
Washing machine ne ek sock ko parallel universe bhej diya,Negative,TRUE
Clothes fold karne ka motivation sirf 4 minutes survive kiya,Negative,TRUE
Wardrobe organise kiya aur purane outfits ka reunion ho gaya,Positive,TRUE
Shoe polish ke baad shoes mujhse zyada presentable lag rahe,Positive,TRUE
Bag clean karte hue 3 receipts aur ek mystery coin mila,Neutral,TRUE
"Umbrella repair karwaya, next rain mein again gave up",Negative,TRUE
Watch battery change hui aur time suddenly trustworthy lagne laga,Positive,TRUE
Keychain mein itni keys hain ki janitor feel hota hai,Positive,TRUE
"Backpack mein kya hai mujhe bhi nahi pata, archaeological site hai",Neutral,TRUE
"Old headphones repair ho gaye, nostalgia unlocked",Positive,FALSE
Suitcase pack karna aur suitcase close karna do different skills hain,Negative,TRUE
Closet clean kiya aur floor discover kar liya,Positive,TRUE
Hanger shortage ne fashion planning rok di,Negative,TRUE
Shoe lace toot gaya exactly jab late tha,Negative,TRUE
"New wallet mein cards fit ho gaye, ab life organised lag rahi",Positive,TRUE
Birthday surprise genuinely unexpected tha,Positive,FALSE
Cake pe naam ka spelling wrong tha but confidence correct tha,Negative,TRUE
Surprise party ka secret 2 ghante mein public ho gaya,Negative,TRUE
Gift wrapping dekh ke actual gift se pehle excitement aa gayi,Positive,FALSE
Birthday wishes count karte karte social audit ho gaya,Positive,TRUE
Haan candle blow ki aur wish bhi practical nahi thi,Positive,TRUE
Party mein DJ ne playlist ko personal experiment bana diya,Negative,TRUE
Birthday cake ka last piece friendship ka real test tha,Negative,TRUE
"Gift card mila, decision-making responsibility transfer ho gayi",Positive,TRUE
Surprise face practice karna pad gaya because already knew,Positive,TRUE
Party ka decoration cake se zyada impressive tha,Positive,TRUE
Birthday photos mein main mostly background furniture hu,Negative,TRUE
"Haan age badh rahi hai, wisdom abhi loading",Neutral,TRUE
"Birthday pe diet ka naam bhi nahi liya, respect",Positive,TRUE
Party ke baad cleanup ne reality introduce kar di,Negative,TRUE
Gift khola aur exactly wahi mila jo secretly chahiye tha,Positive,FALSE
"Surprise successful tha, genuinely nahi samjha tha",Positive,FALSE
"Cake ka design beautiful tha, taste ne plot twist diya",Negative,TRUE
"Birthday playlist mein meri favourite song aa gaya, finally competence",Positive,TRUE
"Haan candles count karne ki zarurat nahi, calculator emotional ho jayega",Negative,TRUE
Wedding invitation itna fancy hai ki event already expensive lag raha,Neutral,TRUE
Shaadi mein food counter dekh ke guest priorities clear ho gayi,Positive,TRUE
Baraat ka volume dekh ke neighbours bhi invited feel kar rahe,Positive,TRUE
Wedding photographer ne candid bola aur hum sab pose karne lage,Neutral,TRUE
Decoration itna grand tha ki stage se zyada flowers famous ho gaye,Positive,TRUE
Buffet mein plate lene ki strategy Olympic level ki hai,Positive,TRUE
Shaadi mein kisi ko bride se zyada photographer important lag raha,Neutral,TRUE
DJ ne old song bajaya aur sabki childhood activate,Positive,FALSE
"Wedding outfit comfortable hai, bas walking impossible hai",Negative,TRUE
Invitation card ka font samajhne mein zoom karna pada,Negative,TRUE
Dance floor pe sab professionals hain except me,Negative,TRUE
Baraat mein entry se zyada exit planning important lagti hai,Negative,TRUE
Wedding food genuinely worth the wait tha,Positive,FALSE
Gift envelope sambhalte sambhalte main unofficial accountant ban gaya,Neutral,TRUE
Shaadi mein old relatives ka detective department active hota hai,Negative,TRUE
“Bas simple function hai” aur venue palace nikla,Positive,TRUE
Wedding photos mein 90% flowers aur 10% humans,Neutral,TRUE
Bride entry ka music genuinely cinematic tha,Positive,FALSE
"Haan dance practice nahi ki, confidence enough tha apparently",Positive,TRUE
Wedding ke baad shoes ne retirement announce kar di,Negative,TRUE
Festival lights dekh ke pura street magical lag raha,Positive,FALSE
Fireworks ka volume dekh ke windows bhi participate kar rahi,Positive,TRUE
Festival market mein crowd aur colours dono unlimited hain,Positive,FALSE
Decoration competition mein neighbours ne Olympics start kar diya,Positive,TRUE
"Haan bas ek decoration lagana tha, ab pura room transformed hai",Positive,TRUE
Festival shopping mein budget officially ceremonial ho gaya,Negative,TRUE
Traditional outfit pehna aur suddenly compliments milne lage,Positive,FALSE
Festival sweets dekh ke willpower holiday pe chali gayi,Positive,TRUE
Firecracker ke baad silence bhi luxury lagta hai,Negative,TRUE
Festival lights ka reflection genuinely beautiful tha,Positive,FALSE
Cultural parade mein costumes dekh ke camera khud nikal gaya,Positive,FALSE
Traditional music live sunna unexpectedly wholesome tha,Positive,FALSE
Festival crowd mein phone sambhalna treasure hunt hai,Negative,TRUE
Haan decorations remove karne ka mood kisi ko nahi hai,Negative,TRUE
"Rangoli banayi thi, kisi ne 2 min mein abstract bana di",Negative,TRUE
Festival ke baad leftovers ka empire ban gaya,Positive,TRUE
Lanterns itne pretty hain ki street photoshoot ready,Positive,FALSE
Celebration ke baad cleanup ka season start,Negative,TRUE
Cultural event mein genuinely kuch naya seekhne ko mila,Positive,FALSE
Festival ka best part unexpectedly neighbours ka participation tha,Positive,FALSE
Beach pe waves dekh ke mind genuinely quiet ho gaya,Positive,FALSE
Sand mein walking romantic lagti hai until shoes fill ho jaye,Negative,TRUE
Sunset ke liye wait kiya aur clouds ne spoiler de diya,Negative,TRUE
Ocean itna huge hai ki problems temporarily tiny lagti hain,Positive,FALSE
Beach pe shell collect karte karte pocket museum ban gaya,Positive,TRUE
Seagull ne food dekha aur personal friendship declare kar di,Negative,TRUE
Waves ka sound literally free therapy hai,Positive,TRUE
"Lighthouse tak walk short bola tha, legs disagree kar rahi",Negative,TRUE
Beach umbrella hawa ke saath independent ho gaya,Negative,TRUE
Sea breeze ne hairstyle ka career khatam kar diya,Negative,TRUE
Mountain view dekh ke 3 hours travel worth it laga,Positive,FALSE
"Trek ka first 10 min easy tha, obviously",Positive,TRUE
Hiking shoes lene ke baad mountain ne welcome test le liya,Negative,TRUE
"Trail map dekh ke route simple laga, reality creative thi",Negative,TRUE
Summit pe pahunch ke literally speechless ho gaya,Positive,FALSE
Mountain air itni fresh thi ki city pollution personal insult lagne laga,Positive,TRUE
Trek mein ek squirrel ne humse better stamina dikhaya,Negative,TRUE
Waterfall tak path beautiful tha but knees disagree,Positive,TRUE
Nature photography mein patience ka actual meaning samajh aaya,Positive,FALSE
Forest trail pe silence surprisingly loud lagta hai,Neutral,FALSE
Birdsong sunke phone silent kar diya,Positive,FALSE
Sunset point pe crowd ne sunset se pehle hi seat reserve kar li,Negative,TRUE
Mountain cafe ka view food se zyada expensive lag raha,Positive,TRUE
Hiking ke baad stairs ko personal enemy declare kar diya,Negative,TRUE
River ke paas baithna unexpectedly peaceful tha,Positive,FALSE
"Camping tent first try mein khada ho gaya, suspicious success",Positive,TRUE
Campfire ke around stories genuinely fun thi,Positive,FALSE
Tent ke bahar nature aur andar mosquitoes dono active,Negative,TRUE
"Sunrise ke liye uthna worth it tha, surprisingly",Positive,FALSE
Nature ne aaj genuinely mood reset kar diya,Positive,FALSE
Aquarium mein jellyfish dekh ke underwater aliens yaad aa gaye,Positive,TRUE
Shark tunnel mein khade hoke suddenly food chain important lagne lagi,Negative,TRUE
Penguin walk dekh ke pura crowd automatically smile kar raha tha,Positive,FALSE
Aquarium lighting itni beautiful thi ki photos automatically cinematic,Positive,TRUE
Dolphin show dekh ke genuinely impressed ho gaya,Positive,FALSE
Fish tank mein ek fish literally statue ban ke baithi thi,Neutral,TRUE
Aquarium map dekh ke realise hua kitna bada place hai,Neutral,FALSE
Sea turtle ko dekh ke slow life ka concept samajh aaya,Positive,FALSE
Octopus ka intelligence dekh ke apna confidence thoda hurt hua,Negative,TRUE
Aquarium ka gift shop predictable but dangerously tempting tha,Negative,TRUE
Zoo mein giraffe saamne aaya aur perspective literally change ho gaya,Positive,TRUE
Elephant ko dekh ke size ka definition reset ho gaya,Positive,FALSE
"Panda bas kha raha tha, somehow relatable",Positive,TRUE
Monkey ne mera snack dekha aur friendship instantly end,Negative,TRUE
Zoo map mein “short route” bhi short nahi tha,Negative,TRUE
Safari mein animals dhoondhna hide and seek ka premium version,Positive,TRUE
"Lion door se hi impressive tha, personally distance maintain karna better",Positive,TRUE
Flamingos ek jagah khade the aur sab photoshoot kar rahe,Positive,TRUE
Zoo mein kids animals se zyada energetic the,Negative,TRUE
Wildlife photography mein patience aur zoom dono required,Neutral,FALSE
"Panda sleeping tha, honestly dream lifestyle",Positive,TRUE
Monkey ne camera ki taraf dekha jaise influencer ho,Positive,TRUE
Safari guide ne animal spot kiya aur sabka excitement level max,Positive,FALSE
Wildlife conservation exhibit genuinely eye-opening tha,Positive,FALSE
Aquarium se bahar aake normal fish bhi interesting lagne lagi,Positive,TRUE
Animal documentary dekh ke humans thode unnecessary lagte hain,Negative,TRUE
Zoo trip ka highlight unexpectedly birds section tha,Positive,FALSE
Penguin ka walk dekh ke mood automatically better,Positive,FALSE
Wildlife park mein nature ka scale genuinely impressive tha,Positive,FALSE
Animal planet dekhne ke baad jungle visit ka plan dangerous level pe exciting,Positive,TRUE
New language ka first word confidently bola aur pronunciation ne betray kar diya,Negative,TRUE
Language app ne streak maintain karwa ke guilt ko productivity bana diya,Positive,TRUE
French pronunciation dekh ke English suddenly easy lag rahi,Positive,TRUE
"Spanish words yaad ho rahe hain, grammar abhi missing",Neutral,TRUE
Japanese writing dekh ke handwriting ne resignation diya,Negative,TRUE
Korean alphabet surprisingly logical nikla,Positive,FALSE
Language exchange mein saamne wale ki English meri English se better thi,Negative,TRUE
"Translation sahi tha, context ne sabotage kar diya",Negative,TRUE
New language seekhne mein confidence aur vocabulary ka relationship long distance hai,Negative,TRUE
Accent practice karte karte neighbour bhi confuse ho gaya,Negative,TRUE
Dictionary kholi aur 14 synonyms ne decision impossible kar diya,Neutral,TRUE
Language app ka daily reminder mujhe personally target karta hai,Negative,TRUE
"Ek sentence finally naturally bol diya, tiny victory",Positive,FALSE
Foreign language song samajh nahi aata but vibe full samajh aati,Positive,FALSE
"Pronunciation improve hui, ab confidence unnecessarily high",Positive,TRUE
"Vocabulary list banayi, words yaad rehne se mana kar rahe",Negative,TRUE
New alphabet likhna unexpectedly satisfying hai,Positive,FALSE
Translation fail hua but conversation somehow survive kar gayi,Positive,TRUE
Language learning slow hai but progress visible hai,Positive,FALSE
Aaj ek naya phrase seekha aur use karne ka mauka dhoondh raha,Positive,FALSE
Podcast sunte sunte host ki life story bhi pata chal gayi,Positive,TRUE
"Episode 30 min ka tha, somehow 2 hours ho gaye",Negative,TRUE
True crime podcast raat ko sunna obviously excellent decision tha,Negative,TRUE
Comedy podcast mein guest host se zyada funny nikla,Positive,FALSE
"Podcast ka intro hi 8 min ka hai, content probably shy hai",Negative,TRUE
Documentary start ki aur suddenly historian ban gaya,Positive,TRUE
YouTube recommendation ne ek random topic pe 2 hours chura liye,Negative,TRUE
Video essay itna detailed tha ki original question bhool gaya,Neutral,TRUE
"Tutorial 10 min ka tha, setup 40 min ka",Negative,TRUE
“Quick video” title dekh ke trust karna meri galti thi,Negative,TRUE
Podcast host ne exactly woh opinion bola jo main avoid kar raha tha,Negative,TRUE
Documentary ka cinematography genuinely beautiful tha,Positive,FALSE
YouTube autoplay meri productivity ka permanent enemy hai,Negative,TRUE
Educational video dekhte dekhte unrelated conspiracy pe pahunch gaya,Negative,TRUE
